date,txf_dealer_long_oi,txf_dealer_short_oi,txf_dealer_net_oi,txf_foreigner_long_oi,txf_foreigner_short_oi,txf_foreigner_net_oi,txf_trust_long_oi,txf_trust_short_oi,txf_trust_net_oi,txf_long_oi,txf_short_oi,txf_net_oi,mxf_dealer_long_oi,mxf_dealer_short_oi,mxf_dealer_net_oi,mxf_foreigner_long_oi,mxf_foreigner_short_oi,mxf_foreigner_net_oi,mxf_trust_long_oi,mxf_trust_short_oi,mxf_trust_net_oi,mxf_long_oi,mxf_short_oi,mxf_net_oi,buy_top5_oi_call,buy_top5_percent_call,buy_top10_oi_call,buy_top10_percent_call,sell_top5_oi_call,sell_top5_percent_call,sell_top10_oi_call,sell_top10_percent_call,total_call,buy_top5_oi_put,buy_top5_percent_put,buy_top10_oi_put,buy_top10_percent_put,sell_top5_oi_put,sell_top5_percent_put,sell_top10_oi_put,sell_top10_percent_put,total_put,buy_top5_oi_future,buy_top5_percent_future,buy_top10_oi_future,buy_top10_percent_future,sell_top5_oi_future,sell_top5_percent_future,sell_top10_oi_future,sell_top10_percent_future,total_future,open,high,low,close,volume
2016-11-29,4830,11320,-6490,94931,16694,78237,3303,44395,-41092,103064,72409,30655,7306,787,6519,3485,1132,2353,670,0,670,11461,1919,9542,115352,28.9,162401,40.7,56087,14.1,90884,22.8,398748,115821,21.0,160206,29.0,125580,22.7,193219,35.0,552626,61174,48.3,83626,66.1,53764,42.5,63542,50.2,126582,9222.0,9238.0,9196.0,9203.0,102746
2016-11-30,4007,11225,-7218,97027,16968,80059,3295,44250,-40955,104329,72443,31886,7248,871,6377,3768,1103,2665,670,0,670,11686,1974,9712,106572,32.8,150697,46.4,42224,13.0,66711,20.5,325025,84185,19.5,118952,27.6,102366,23.7,148966,34.5,431307,62128,49.0,84694,66.7,53741,42.3,62898,49.6,126899,9211.0,9245.0,9177.0,9226.0,121118
2016-12-01,4155,10959,-6804,98856,18669,80187,3386,43803,-40417,106397,73431,32966,8115,1170,6945,4480,1232,3248,670,0,670,13265,2402,10863,112479,32.0,158843,45.2,40293,11.5,66006,18.8,351173,94889,19.2,134167,27.2,113815,23.1,166764,33.8,493459,61511,47.1,85956,65.8,53810,41.2,63349,48.5,130632,9229.0,9279.0,9218.0,9261.0,107733
2016-12-02,4854,8426,-3572,92091,21224,70867,3312,44700,-41388,100257,74350,25907,5817,2426,3391,2626,1350,1276,670,0,670,9113,3776,5337,109134,26.8,161659,39.8,51205,12.6,84123,20.7,406686,95524,18.3,136285,26.1,124615,23.9,181131,34.7,521861,58666,47.5,82337,66.7,55018,44.6,64622,52.4,123395,9199.0,9200.0,9148.0,9165.0,118876
2016-12-05,4819,9450,-4631,93214,20783,72431,2963,44982,-42019,100996,75215,25781,5858,3027,2831,2861,1261,1600,670,0,670,9389,4288,5101,107175,24.4,160682,36.6,52971,12.1,89530,20.4,438646,99761,17.8,146091,26.0,134489,23.9,205220,36.5,561965,59243,46.8,83487,65.9,55039,43.5,65176,51.5,126598,9159.0,9183.0,9117.0,9157.0,107414
2016-12-06,6414,13953,-7539,100604,20458,80146,2918,43865,-40947,109936,78276,31660,9860,3150,6710,4829,1331,3498,670,0,670,15359,4481,10878,118287,27.3,171643,39.6,53709,12.4,91989,21.2,433382,122819,19.5,178579,28.4,140515,22.3,214535,34.1,629121,59792,44.0,86514,63.6,54950,40.4,66870,49.2,135933,9232.0,9285.0,9230.0,9262.0,100307
2016-12-07,4490,10613,-6123,96898,21814,75084,2958,43796,-40838,104346,76223,28123,7733,2094,5639,4295,1290,3005,670,0,670,12698,3384,9314,100743,29.1,146327,42.3,41129,11.9,70488,20.4,346124,103971,21.1,144117,29.2,130675,26.5,176939,35.9,493246,59699,45.3,83595,63.4,54883,41.6,66953,50.8,131924,9300.0,9305.0,9248.0,9263.0,92062
2016-12-08,5505,11832,-6327,100066,20763,79303,3143,43053,-39910,108714,75648,33066,11194,2624,8570,4817,1215,3602,670,0,670,16681,3839,12842,100777,27.7,150519,41.4,44370,12.2,72567,19.9,363856,110746,19.4,161156,28.2,144010,25.2,198173,34.7,571834,60399,44.7,86165,63.8,55019,40.8,65898,48.8,134994,9360.0,9370.0,9315.0,9367.0,107870
2016-12-09,5975,12843,-6868,101964,19219,82745,2944,42862,-39918,110883,74924,35959,12751,2951,9800,4961,1209,3752,670,0,670,18382,4160,14222,105540,27.8,155935,41.0,45679,12.0,75876,20.0,380160,138429,22.0,192000,30.5,151691,24.1,210248,33.4,628942,61339,44.9,88234,64.6,54803,40.1,65166,47.7,136606,9377.0,9399.0,9365.0,9390.0,73814
2016-12-12,5564,13170,-7606,99937,22526,77411,2943,43263,-40320,108444,78959,29485,9113,937,8176,4191,1194,2997,355,0,355,13659,2131,11528,104350,25.1,161156,38.7,49145,11.8,85840,20.6,416441,140446,20.9,207640,30.9,160271,23.8,234663,34.9,673049,60364,44.3,86870,63.8,54431,39.9,66470,48.8,136253,9420.0,9440.0,9350.0,9355.0,123782
2016-12-13,6336,12377,-6041,98881,21235,77646,2963,43222,-40259,108180,76834,31346,10364,937,9427,4019,1195,2824,355,0,355,14738,2132,12606,103364,23.7,160926,36.9,53514,12.3,94650,21.7,435714,150210,21.4,222415,31.8,165755,23.7,248337,35.5,700471,60576,44.8,86355,63.9,53438,39.5,64986,48.1,135204,9340.0,9381.0,9338.0,9378.0,69542
2016-12-14,6462,11886,-5424,97194,22287,74907,2916,43270,-40354,106572,77443,29129,10612,1240,9372,3541,1195,2346,355,0,355,14508,2435,12073,99343,27.2,151116,41.3,49259,13.5,81327,22.2,365536,113994,20.4,163455,29.3,149139,26.7,202752,36.3,558227,60106,44.8,86357,64.3,53556,39.9,65512,48.8,134201,9409.0,9413.0,9353.0,9370.0,85638
2016-12-15,6620,11716,-5096,95945,23202,72743,2922,43268,-40346,105487,78186,27301,9670,1947,7723,3452,1210,2242,23,28,-5,13145,3185,9960,105576,25.9,158707,39.0,49897,12.2,88605,21.7,407411,116565,18.8,178381,28.8,161787,26.1,230713,37.2,619548,58927,44.0,84051,62.7,53942,40.2,66178,49.4,134068,9330.0,9374.0,9305.0,9368.0,126853
2016-12-16,6620,10557,-3937,87781,23483,64298,2782,43591,-40809,97183,77631,19552,7173,3140,4033,2360,1454,906,23,343,-320,9556,4937,4619,99551,23.0,149580,34.6,55015,12.7,94144,21.8,432303,127361,19.8,194807,30.2,161979,25.1,249157,38.6,644655,53661,41.4,77337,59.6,53961,41.6,65353,50.4,129680,9367.0,9370.0,9309.0,9312.0,104771
2016-12-19,5160,11586,-6426,84754,18947,65807,2553,44466,-41913,92467,74999,17468,6260,4816,1444,1491,1185,306,23,343,-320,7774,6344,1430,100436,21.0,157892,33.0,73855,15.4,116920,24.4,478276,143067,21.4,217163,32.4,162590,24.3,255348,38.1,669721,51856,41.8,74833,60.3,53477,43.1,64627,52.0,124172,9290.0,9317.0,9242.0,9246.0,127172
2016-12-20,7893,10512,-2619,83022,22602,60420,2500,44429,-41929,93415,77543,15872,6452,5273,1179,1529,1446,83,23,28,-5,8004,6747,1257,110369,21.2,167784,32.2,106991,20.5,151607,29.1,521164,144641,21.2,221324,32.4,163674,24.0,260108,38.1,682371,51713,40.9,74256,58.7,54375,43.0,65327,51.6,126582,9261.0,9266.0,9209.0,9260.0,116914
2016-12-21,3633,6969,-3336,71883,13792,58091,2234,44250,-42016,77750,65011,12739,3515,1327,2188,817,1268,-451,23,315,-292,4355,2910,1445,49646,25.3,74187,37.8,37683,19.2,58252,29.7,196278,46004,22.8,63504,31.5,62139,30.8,80180,39.7,201849,48399,49.1,67316,68.2,49497,50.2,56737,57.5,98644,9261.0,9269.0,9225.0,9232.0,61153
2016-12-22,4807,8947,-4140,71640,17656,53984,2190,44759,-42569,78637,71362,7275,3223,4564,-1341,516,2129,-1613,23,315,-292,3762,7008,-3246,64987,22.0,93506,31.6,50230,17.0,84211,28.5,295739,55037,19.3,79426,27.8,87822,30.7,111319,38.9,285834,47576,43.5,67480,61.8,50904,46.6,59445,54.4,109260,9211.0,9222.0,9123.0,9130.0,116265
2016-12-23,5050,9049,-3999,70198,17184,53014,2142,44766,-42624,77390,70999,6391,2990,5598,-2608,496,2437,-1941,23,630,-607,3509,8665,-5156,79811,22.3,111164,31.1,74614,20.9,110863,31.0,357717,67661,20.6,96262,29.4,98773,30.1,126395,38.6,327718,46060,42.2,65759,60.2,50920,46.6,59206,54.2,109165,9115.0,9147.0,9088.0,9090.0,108536
2016-12-26,5203,8360,-3157,70601,17716,52885,2145,44220,-42075,77949,70296,7653,3035,5521,-2486,489,2535,-2046,23,630,-607,3547,8686,-5139,87926,22.4,120944,30.8,95161,24.2,130460,33.2,392525,79701,22.0,109349,30.1,100655,27.7,137704,38.0,362738,46556,42.1,66149,59.8,50417,45.6,59509,53.8,110683,9107.0,9131.0,9089.0,9123.0,69849
2016-12-27,5267,8269,-3002,69650,17502,52148,2143,44227,-42084,77060,69998,7062,2960,5803,-2843,491,2823,-2332,23,630,-607,3474,9256,-5782,89139,21.6,122590,29.7,107497,26.0,145005,35.1,413007,89904,23.2,122075,31.5,107564,27.8,146687,37.9,387387,45701,41.5,65482,59.5,50387,45.8,59822,54.3,110104,9123.0,9130.0,9106.0,9113.0,47698
2016-12-28,5324,7443,-2119,71786,15093,56693,2217,42854,-40637,79327,65390,13937,5109,3834,1275,569,1780,-1211,23,315,-292,5701,5929,-228,48140,18.3,73630,28.1,43264,16.5,63605,24.2,262401,46723,16.0,68712,23.5,82265,28.2,108797,37.3,291794,46383,42.8,66357,61.3,48980,45.2,57384,53.0,108264,9110.0,9213.0,9105.0,9211.0,97287
2016-12-29,4744,8136,-3392,73487,13442,60045,2252,42708,-40456,80483,64286,16197,4897,3812,1085,603,1973,-1370,23,315,-292,5523,6100,-577,70597,21.7,102335,31.4,49813,15.3,76205,23.4,325606,65159,17.5,96473,25.9,112137,30.2,152230,40.9,371793,46764,43.2,68265,63.1,48550,44.9,56474,52.2,108191,9188.0,9211.0,9168.0,9184.0,92408
2016-12-30,5835,8783,-2948,76232,13629,62603,2713,42163,-39450,84780,64575,20205,6826,3178,3648,787,1383,-596,23,630,-607,7636,5191,2445,92982,25.1,137227,37.1,70016,18.9,102838,27.8,370301,94797,21.7,137519,31.4,123922,28.3,180483,41.2,437615,46904,43.0,69979,64.1,49717,45.6,58085,53.2,109088,9215.0,9282.0,9215.0,9262.0,116957
2017-01-03,7593,7948,-355,73071,13653,59418,2721,42151,-39430,83385,63752,19633,6910,3142,3768,1298,1530,-232,23,630,-607,8231,5302,2929,105357,25.5,152788,37.0,91681,22.2,126808,30.7,413192,100930,21.4,141918,30.1,130537,27.7,186623,39.6,470781,47541,43.3,67158,61.2,49640,45.2,58377,53.2,109763,9266.0,9282.0,9231.0,9281.0,89282
2017-01-04,5689,8098,-2409,71394,14127,57267,2832,42121,-39289,79915,64346,15569,6493,4585,1908,1338,1558,-220,23,315,-292,7854,6458,1396,61932,21.3,93586,32.1,39799,13.7,61086,21.0,291282,46495,14.0,72989,22.0,92138,27.8,122160,36.9,331447,47829,44.1,65029,60.0,49259,45.5,57212,52.8,108359,9281.0,9295.0,9261.0,9273.0,87462
2017-01-05,7404,9349,-1945,78269,13724,64545,2945,41368,-38423,88618,64441,24177,11413,3503,7910,3495,1561,1934,338,0,338,15246,5064,10182,84052,24.1,124644,35.7,45204,12.9,72901,20.9,349175,64290,15.4,101221,24.3,104902,25.2,141396,34.0,416250,49007,42.3,67761,58.4,48518,41.8,56086,48.4,115964,9270.0,9354.0,9266.0,9340.0,119149
2017-01-06,7953,9415,-1462,79691,13528,66163,2860,41266,-38406,90504,64209,26295,11743,3383,8360,3282,1569,1713,338,0,338,15363,4952,10411,97427,25.6,143191,37.6,56797,14.9,89364,23.5,381019,80039,17.4,122172,26.6,107949,23.5,150872,32.8,459535,50121,42.8,69327,59.2,48579,41.4,56034,47.8,117200,9353.0,9375.0,9338.0,9367.0,67027
2017-01-09,7510,8207,-697,76915,14615,62300,2775,41569,-38794,87200,64391,22809,10768,2652,8116,3196,1650,1546,338,0,338,14302,4302,10000,117542,26.8,163504,37.3,81457,18.6,122036,27.9,438043,91964,18.5,135994,27.3,119097,23.9,170626,34.3,497650,50307,43.7,69333,60.2,48449,42.1,55919,48.6,115158,9379.0,9409.0,9325.0,9344.0,113565
2017-01-10,6533,8435,-1902,79639,14342,65297,2713,41749,-39036,88885,64526,24359,10250,2810,7440,3683,1834,1849,338,0,338,14271,4644,9627,119382,25.8,167977,36.3,94918,20.5,135125,29.2,462453,102935,19.7,150128,28.8,119682,22.9,176646,33.8,521955,51530,44.5,70784,61.1,48586,42.0,56476,48.8,115796,9332.0,9350.0,9320.0,9342.0,76021
2017-01-11,6701,8577,-1876,79603,16362,63241,2649,41534,-38885,88953,66473,22480,9896,3199,6697,3592,1907,1685,338,0,338,13826,5106,8720,76315,22.5,111823,32.9,49188,14.5,73491,21.6,339510,53953,13.8,83254,21.3,105986,27.2,139028,35.6,390046,52228,44.5,71736,61.1,48231,41.1,56775,48.4,117399,9395.0,9396.0,9333.0,9338.0,91651
2017-01-12,8031,8555,-524,86634,15052,71582,2713,41119,-38406,97378,64726,32652,14953,4637,10316,5192,1907,3285,338,0,338,20483,6544,13939,111713,27.9,154333,38.5,53580,13.4,84623,21.1,400921,71640,15.1,113533,23.9,119855,25.2,160139,33.7,474769,52741,42.6,73670,59.5,48763,39.4,56768,45.9,123724,9353.0,9433.0,9350.0,9410.0,117651
2017-01-13,8772,9160,-388,81917,16980,64937,2682,41649,-38967,93371,67789,25582,12576,3490,9086,3572,1943,1629,23,0,23,16171,5433,10738,119877,27.3,164267,37.4,63646,14.5,98760,22.5,439515,96126,18.3,143536,27.4,144245,27.5,199001,38.0,524018,52444,44.0,72971,61.2,49791,41.8,58164,48.8,119215,9388.0,9397.0,9361.0,9374.0,88034
2017-01-16,10959,11569,-610,84873,27026,57847,2271,42670,-40399,98103,81265,16838,9774,3687,6087,1904,2104,-200,23,0,23,11701,5791,5910,126914,25.0,177052,34.9,97422,19.2,145006,28.6,507335,103627,19.5,146959,27.7,144489,27.2,201887,38.0,530729,61020,48.5,80599,64.1,54983,43.7,65708,52.3,125731,9360.0,9362.0,9274.0,9286.0,135414
2017-01-17,11732,10892,840,91928,28087,63841,2417,42344,-39927,106077,81323,24754,12183,2020,10163,2803,2038,765,23,0,23,15009,4058,10951,147297,27.7,206793,39.0,117350,22.1,159827,30.1,530838,125491,21.0,183222,30.7,154646,25.9,221515,37.1,597526,61934,47.2,85564,65.2,55555,42.3,66982,51.1,131203,9282.0,9344.0,9280.0,9341.0,94530
2017-01-18,5935,8538,-2603,75995,21370,54625,2301,43127,-40826,84231,73035,11196,9200,1607,7593,1526,1252,274,23,0,23,10749,2859,7890,67623,30.1,100660,44.8,36859,16.4,57075,25.4,224740,57924,22.5,84870,33.0,75781,29.5,110368,42.9,257229,53711,51.3,73015,69.8,54803,52.4,61616,58.9,104616,9336.0,9349.0,9314.0,9340.0,55499
2017-01-19,13696,15876,-2180,76120,21492,54628,2288,43112,-40824,92104,80480,11624,9646,2024,7622,1702,1219,483,21,0,21,11369,3243,8126,117822,37.6,154885,49.4,68866,22.0,96141,30.7,313480,91865,26.2,124415,35.5,116696,33.3,162166,46.3,349972,53825,46.3,77263,66.5,60990,52.5,68890,59.3,116215,9337.0,9342.0,9254.0,9306.0,123137
2017-01-20,12806,16736,-3930,79568,20522,59046,2284,43222,-40938,94658,80480,14178,10114,1775,8339,2603,1199,1404,21,0,21,12738,2974,9764,119615,35.8,159144,47.6,64738,19.4,94554,28.3,334236,123324,29.2,168792,39.9,146580,34.6,195325,46.2,423061,54276,45.2,77836,64.8,60865,50.7,68413,57.0,120042,9283.0,9338.0,9278.0,9330.0,77047
2017-01-23,11882,17925,-6043,81461,16921,64540,2671,41965,-39294,96014,76811,19203,13549,2134,11415,3099,1148,1951,21,0,21,16669,3282,13387,134460,36.3,180398,48.7,70039,18.9,99517,26.9,370226,142474,29.3,190999,39.3,155233,31.9,210034,43.2,486377,54197,44.1,77517,63.1,59582,48.5,66837,54.4,122782,9319.0,9423.0,9318.0,9407.0,99777
2017-01-24,11670,18022,-6352,80164,13700,66464,2624,41956,-39332,94458,73678,20780,14726,2721,12005,3076,1135,1941,21,0,21,17823,3856,13967,145544,35.7,197831,48.6,72744,17.9,105877,26.0,407306,160534,29.7,207981,38.5,160328,29.7,229799,42.5,540445,54185,45.6,77024,64.8,57743,48.5,64510,54.2,118940,9423.0,9464.0,9405.0,9446.0,78935
2017-02-02,12812,17402,-4590,75339,13293,62046,2713,42306,-39593,90864,73001,17863,12525,3258,9267,2567,1298,1269,21,0,21,15113,4556,10557,119737,33.3,172779,48.1,74825,20.8,104210,29.0,359163,96253,24.5,128745,32.8,121976,31.1,169246,43.1,392498,54356,46.8,77113,66.4,56652,48.8,63595,54.7,116177,9500.0,9510.0,9373.0,9375.0,138242
2017-02-03,13774,17830,-4056,76976,11533,65443,2728,42297,-39569,93478,71660,21818,15057,3360,11697,2888,1204,1684,21,0,21,17966,4564,13402,134953,32.8,190659,46.3,77973,18.9,109549,26.6,411604,111499,23.5,154868,32.6,141338,29.7,192563,40.5,475439,54996,46.3,78724,66.3,56326,47.5,62358,52.6,118662,9418.0,9458.0,9408.0,9439.0,95766
2017-02-06,14638,18859,-4221,79865,10831,69034,2763,41653,-38890,97266,71343,25923,18190,4125,14065,3571,1202,2369,246,0,246,22007,5327,16680,128229,29.5,182265,42.0,80805,18.6,112664,25.9,434346,141663,23.8,202058,33.9,160940,27.0,231569,38.8,596271,55545,44.4,79745,63.8,57099,45.7,62770,50.2,124971,9477.0,9533.0,9441.0,9505.0,116954
2017-02-07,15813,18488,-2675,82087,11562,70525,2555,41672,-39117,100455,71722,28733,19310,3993,15317,3724,1201,2523,246,0,246,23280,5194,18086,127937,28.1,185028,40.7,88074,19.4,121029,26.6,454758,164512,25.1,236120,36.0,173543,26.5,252356,38.5,655722,55716,43.5,81017,63.3,56886,44.4,62753,49.0,128001,9499.0,9525.0,9482.0,9520.0,71159
2017-02-08,13288,17892,-4604,84625,14576,70049,2402,41693,-39291,100315,74161,26154,17602,3126,14476,3639,1461,2178,471,0,471,21712,4587,17125,124297,33.1,168503,44.9,69084,18.4,96083,25.6,375701,106369,21.4,144213,29.0,142872,28.7,208875,41.9,497917,57007,44.5,81231,63.4,56059,43.8,62025,48.4,128123,9513.0,9535.0,9463.0,9515.0,114482
2017-02-09,12190,15379,-3189,89316,13080,76236,2454,41375,-38921,103960,69834,34126,19942,1905,18037,4601,1475,3126,471,0,471,25014,3380,21634,123220,29.9,174239,42.2,71891,17.4,99777,24.2,412455,125146,21.3,180747,30.7,156319,26.5,233549,39.7,588878,57309,43.6,83641,63.6,53259,40.5,59071,44.9,131571,9518.0,9579.0,9505.0,9576.0,110690
2017-02-10,11879,19524,-7645,94065,15552,78513,2467,40610,-38143,108411,75686,32725,19979,1917,18062,4462,1473,2989,471,0,471,24912,3390,21522,134022,30.9,186403,43.0,71370,16.5,101751,23.5,433512,163564,23.9,228248,33.3,153363,22.4,244032,35.6,685180,58431,42.7,87473,63.9,56003,40.9,63007,46.0,136920,9600.0,9681.0,9586.0,9658.0,136883
2017-02-13,12825,18947,-6122,99393,21908,77485,2501,40241,-37740,114719,81096,33623,20104,2231,17873,4520,1412,3108,489,18,471,25113,3661,21452,134150,29.8,190080,42.2,79680,17.7,113415,25.2,450736,174349,23.9,241471,33.1,159565,21.9,251798,34.6,728458,59879,41.9,90008,63.0,56054,39.2,67876,47.5,142963,9670.0,9705.0,9661.0,9705.0,118488
2017-02-14,15507,23764,-8257,99924,24654,75270,2430,40242,-37812,117861,88660,29201,17133,1835,15298,3983,1538,2445,264,18,246,21380,3391,17989,132857,29.3,187957,41.4,82767,18.2,121814,26.9,453523,198689,25.3,275577,35.1,169857,21.7,262923,33.5,784503,61477,42.1,91265,62.6,58367,40.0,72044,49.4,145865,9729.0,9758.0,9695.0,9710.0,148146
2017-02-15,5554,11821,-6267,86335,13437,72898,2390,39390,-37000,94279,64648,29631,12830,897,11933,2498,1211,1287,246,0,246,15574,2108,13466,87773,33.7,131081,50.3,47270,18.1,70236,27.0,260502,85847,24.0,114906,32.1,91660,25.6,152181,42.5,358400,60338,53.9,80770,72.2,47828,42.8,54781,49.0,111864,9726.0,9801.0,9722.0,9800.0,68161
2017-02-16,6090,11715,-5625,81784,15934,65850,2282,39716,-37434,90156,67365,22791,9631,4212,5419,2298,2080,218,471,0,471,12400,6292,6108,96497,28.4,145202,42.7,55531,16.3,86326,25.4,339765,91875,19.9,135375,29.4,118872,25.8,196093,42.5,461125,59035,52.2,78081,69.1,48755,43.1,56172,49.7,113042,9819.0,9852.0,9758.0,9772.0,136500
2017-02-17,6274,12146,-5872,81172,15533,65639,2157,40058,-37901,89603,67737,21866,9500,4804,4696,2551,2066,485,751,0,751,12802,6870,5932,98342,27.0,148747,40.8,57977,15.9,90881,24.9,364873,103559,20.7,148365,29.6,128826,25.7,207059,41.3,501395,58521,51.4,78491,68.9,48963,43.0,56516,49.6,113877,9760.0,9786.0,9747.0,9762.0,77496
2017-02-18,7212,11470,-4258,81256,15432,65824,2155,40050,-37895,90623,66952,23671,9683,4768,4915,2604,2046,558,526,0,526,12813,6814,5999,102496,26.1,156961,40.0,71395,18.2,106418,27.1,392161,116127,22.0,161597,30.6,132941,25.2,211313,40.0,528243,58534,51.4,78621,69.1,48746,42.8,56328,49.5,113836,9778.0,9789.0,9772.0,9788.0,23312
2017-02-20,7452,14106,-6654,80221,16516,63705,2094,40235,-38141,89767,70857,18910,10147,5517,4630,2490,2818,-328,751,0,751,13388,8335,5053,108546,24.9,168976,38.8,83621,19.2,126269,29.0,435620,129251,23.0,174392,31.0,137306,24.4,216446,38.5,561770,58490,49.8,78935,67.1,49850,42.4,58356,49.6,117565,9786.0,9814.0,9737.0,9766.0,101368
2017-02-21,7940,13529,-5589,78345,17535,60810,2070,40217,-38147,88355,71281,17074,10649,6147,4502,2520,3554,-1034,751,0,751,13920,9701,4219,120753,25.0,183699,38.0,108720,22.5,156027,32.3,483500,144146,24.1,192705,32.2,141015,23.6,224192,37.5,597702,57642,48.9,77244,65.6,49867,42.3,58235,49.4,117787,9777.0,9785.0,9728.0,9766.0,99916
2017-02-22,6937,11906,-4969,77248,19052,58196,2083,39876,-37793,86268,70834,15434,10711,6757,3954,2333,4582,-2249,526,0,526,13570,11339,2231,98197,28.4,147659,42.7,58684,17.0,90721,26.2,346171,87168,19.5,123008,27.5,110294,24.6,183905,41.0,448115,56794,49.0,74588,64.3,49287,42.5,58145,50.1,115988,9783.0,9827.0,9767.0,9783.0,121485
2017-02-23,6368,13505,-7137,79707,18087,61620,2088,39910,-37822,88163,71502,16661,11369,6198,5171,2308,3672,-1364,526,50,476,14203,9920,4283,101695,26.0,156853,40.2,58828,15.1,93033,23.8,390412,114605,21.5,159424,29.9,140679,26.4,220197,41.3,533266,57179,48.8,75592,64.5,50214,42.9,58916,50.3,117113,9780.0,9820.0,9755.0,9772.0,115454
2017-02-24,6635,13321,-6686,80365,18948,61417,1912,40158,-38246,88912,72427,16485,11522,6944,4578,2218,3594,-1376,301,50,251,14041,10588,3453,110980,25.5,166429,38.3,79033,18.2,119031,27.4,434395,149345,24.8,204541,33.9,163355,27.1,254925,42.3,603194,57817,49.2,76123,64.8,50171,42.7,58982,50.2,117426,9770.0,9786.0,9730.0,9761.0,100020
2017-03-01,7516,11986,-4470,76733,24250,52483,1670,40629,-38959,85919,76865,9054,9851,9124,727,2083,6071,-3988,301,50,251,12235,15245,-3010,98103,25.4,145641,37.7,63648,16.5,96080,24.9,386314,98119,20.0,139154,28.4,127131,25.9,203554,41.5,490806,58712,48.7,75026,62.2,49791,41.3,59552,49.4,120602,9766.0,9770.0,9678.0,9682.0,137961
2017-03-02,7819,11779,-3960,75053,24138,50915,1797,40414,-38617,84669,76331,8338,9500,10833,-1333,2396,6415,-4019,301,50,251,12197,17298,-5101,111363,23.9,167608,36.0,73340,15.7,115878,24.9,465940,106604,18.7,159739,28.0,145674,25.5,239029,41.9,570234,58822,49.3,74594,62.6,50317,42.2,60066,50.4,119236,9761.0,9784.0,9643.0,9691.0,158914
2017-03-03,8803,11532,-2729,75754,25375,50379,1723,40436,-38713,86280,77343,8937,8863,11602,-2739,2307,6687,-4380,301,50,251,11471,18339,-6868,124334,23.8,189504,36.3,96345,18.5,143827,27.6,521339,123773,20.4,177753,29.3,153975,25.4,246484,40.7,606007,58888,48.7,75649,62.6,50908,42.1,60767,50.3,120836,9648.0,9672.0,9623.0,9629.0,122036
2017-03-06,8040,11168,-3128,77589,23425,54164,1728,40045,-38317,87357,74638,12719,9621,10594,-973,2435,5183,-2748,301,275,26,12357,16052,-3695,133588,24.0,210943,38.0,103803,18.7,155285,27.9,555805,144216,21.6,210748,31.6,167575,25.1,268024,40.1,667768,58015,47.7,74909,61.6,50070,41.2,58852,48.4,121663,9639.0,9684.0,9619.0,9683.0,98832
2017-03-07,9978,12101,-2123,76633,21843,54790,2021,39590,-37569,88632,73534,15098,10453,10808,-355,2354,5098,-2744,329,500,-171,13136,16406,-3270,131846,24.0,206862,37.7,104469,19.0,159052,29.0,549254,170789,24.1,234115,33.0,168088,23.7,275169,38.8,709866,56681,46.6,74856,61.5,50231,41.3,58417,48.0,121761,9693.0,9734.0,9682.0,9727.0,95033
2017-03-08,9540,11484,-1944,76938,22676,54262,2085,38901,-36816,88563,73061,15502,11142,10478,664,2225,4500,-2275,331,500,-169,13698,15478,-1780,108830,25.5,165816,38.9,64338,15.1,94579,22.2,426421,122170,21.4,167154,29.3,135909,23.8,230648,40.4,570286,56972,47.1,74276,61.3,47837,39.5,56391,46.6,121077,9736.0,9765.0,9701.0,9748.0,115988
2017-03-09,10921,12849,-1928,71827,26409,45418,1818,39730,-37912,84566,78988,5578,9256,14023,-4767,1835,7052,-5217,331,500,-169,11422,21575,-10153,111303,22.4,168899,34.0,73936,14.9,113886,22.9,497118,126673,20.3,172712,27.6,145330,23.3,262756,42.1,624831,56308,46.0,74893,61.2,50247,41.0,60193,49.2,122442,9739.0,9742.0,9642.0,9652.0,142245
2017-03-10,8995,11369,-2374,71869,29077,42792,1755,40060,-38305,82619,80506,2113,8531,14318,-5787,1889,7370,-5481,331,450,-119,10751,22138,-11387,119700,21.9,176443,32.3,92797,17.0,142669,26.1,545801,129159,19.5,189742,28.7,161616,24.4,282154,42.6,661587,55378,46.2,72600,60.6,49397,41.2,60178,50.2,119824,9647.0,9652.0,9555.0,9625.0,170995
2017-03-13,10362,10699,-337,77721,28593,49128,1692,39332,-37640,89775,78624,11151,9568,12766,-3198,1853,6265,-4412,386,450,-64,11807,19481,-7674,123533,22.3,180855,32.7,105409,19.1,153385,27.7,553115,155645,21.9,216490,30.5,165820,23.4,282319,39.8,709968,54860,45.0,74597,61.1,49198,40.3,59518,48.8,122039,9644.0,9698.0,9643.0,9692.0,132818
