date,txf_dealer_long_oi,txf_dealer_short_oi,txf_dealer_net_oi,txf_foreigner_long_oi,txf_foreigner_short_oi,txf_foreigner_net_oi,txf_trust_long_oi,txf_trust_short_oi,txf_trust_net_oi,txf_long_oi,txf_short_oi,txf_net_oi,mxf_dealer_long_oi,mxf_dealer_short_oi,mxf_dealer_net_oi,mxf_foreigner_long_oi,mxf_foreigner_short_oi,mxf_foreigner_net_oi,mxf_trust_long_oi,mxf_trust_short_oi,mxf_trust_net_oi,mxf_long_oi,mxf_short_oi,mxf_net_oi,open,high,low,close,volume
2015-11-12,13389,6517,6872,37254,21374,15880,1930,11210,-9280,52573,39101,13472,1734,19424,-17690,1898,1196,702,315,0,315,3947,20620,-16673,8404.0,8461.0,8354.0,8461.0,148495
2015-11-13,12433,8317,4116,38067,24300,13767,1933,11199,-9266,52433,43816,8617,2212,21138,-18926,1868,1322,546,191,28,163,4271,22488,-18217,8380.0,8472.0,8318.0,8356.0,178126
2015-11-16,14133,9152,4981,39905,22248,17657,1931,11163,-9232,55969,42563,13406,2347,21400,-19053,1978,1272,706,243,0,243,4568,22672,-18104,8245.0,8307.0,8212.0,8290.0,139331
2015-11-17,12750,7050,5700,44675,26024,18651,2013,10780,-8767,59438,43854,15584,2890,21092,-18202,2000,1848,152,219,0,219,5109,22940,-17831,8370.0,8490.0,8369.0,8440.0,152201
2015-11-18,3572,4792,-1220,33421,17219,16202,2036,10884,-8848,39029,32895,6134,1197,4418,-3221,1691,1492,199,163,0,163,3051,5910,-2859,8440.0,8450.0,8326.0,8336.0,81613
2015-11-19,4383,4240,143,34515,14831,19684,2243,10571,-8328,41141,29642,11499,4016,4038,-22,1718,689,1029,291,0,291,6025,4727,1298,8371.0,8460.0,8323.0,8447.0,155548
2015-11-20,4732,4462,270,33243,16037,17206,2313,10541,-8228,40288,31040,9248,3865,4819,-954,1724,1053,671,163,4,159,5752,5876,-124,8430.0,8475.0,8396.0,8444.0,114281
2015-11-23,5894,4779,1115,34857,17154,17703,2378,10507,-8129,43129,32440,10689,5257,5253,4,1746,1429,317,199,16,183,7202,6698,504,8488.0,8511.0,8407.0,8478.0,124827
2015-11-24,5512,7198,-1686,35387,16930,18457,2341,10718,-8377,43240,34846,8394,5947,6992,-1045,1704,1459,245,223,0,223,7874,8451,-577,8461.0,8494.0,8362.0,8402.0,159334
2015-11-25,4704,6017,-1313,35316,15583,19733,2256,10811,-8555,42276,32411,9865,4003,4743,-740,1693,1350,343,179,4,175,5875,6097,-222,8412.0,8418.0,8320.0,8388.0,137748
2015-11-26,5029,5903,-874,37050,12917,24133,2229,10470,-8241,44308,29290,15018,7264,7506,-242,1708,656,1052,187,4,183,9159,8166,993,8412.0,8525.0,8410.0,8502.0,134327
2015-11-27,4312,6215,-1903,34955,15701,19254,2519,10716,-8197,41786,32632,9154,5919,9882,-3963,1691,1360,331,163,116,47,7773,11358,-3585,8520.0,8534.0,8377.0,8393.0,137736
2015-11-30,7779,7141,638,33988,19507,14481,2440,10969,-8529,44207,37617,6590,8418,12694,-4276,1762,1119,643,275,0,275,10455,13813,-3358,8311.0,8345.0,8202.0,8300.0,167237
2015-12-01,6433,6550,-117,38082,15409,22673,2363,10579,-8216,46878,32538,14340,12906,15331,-2425,2046,362,1684,287,0,287,15239,15693,-454,8360.0,8463.0,8317.0,8456.0,158141
2015-12-02,6669,6845,-176,38150,16417,21733,2307,10448,-8141,47126,33710,13416,7613,9635,-2022,1724,370,1354,187,0,187,9524,10005,-481,8433.0,8510.0,8415.0,8452.0,146804
2015-12-03,6727,6746,-19,40020,17415,22605,2301,10362,-8061,49048,34523,14525,9703,10449,-746,1787,336,1451,231,32,199,11721,10817,904,8388.0,8490.0,8363.0,8476.0,147876
2015-12-04,6665,6773,-108,38310,18178,20132,2216,10413,-8197,47191,35364,11827,10556,10960,-404,1798,340,1458,163,32,131,12517,11332,1185,8361.0,8410.0,8326.0,8397.0,142112
2015-12-07,6009,6647,-638,39053,18852,20201,2226,10154,-7928,47288,35653,11635,11656,12117,-461,1730,894,836,163,16,147,13549,13027,522,8495.0,8550.0,8455.0,8468.0,140025
2015-12-08,7406,7542,-136,36153,23976,12177,2159,10469,-8310,45718,41987,3731,8414,13646,-5232,1718,1970,-252,163,140,23,10295,15756,-5461,8438.0,8451.0,8318.0,8334.0,148126
2015-12-09,8563,7902,661,34369,24237,10132,2033,10666,-8633,44965,42805,2160,3016,11612,-8596,1783,2204,-421,163,60,103,4962,13876,-8914,8311.0,8328.0,8212.0,8221.0,155405
2015-12-10,9598,6869,2729,37523,27072,10451,2344,10699,-8355,49465,44640,4825,2679,11928,-9249,2004,2114,-110,247,0,247,4930,14042,-9112,8182.0,8208.0,8101.0,8188.0,173415
2015-12-11,9849,8941,908,41985,27686,14299,2209,10838,-8629,54043,47465,6578,3021,11886,-8865,1978,2199,-221,227,12,215,5226,14097,-8871,8200.0,8220.0,8068.0,8071.0,164753
2015-12-14,7597,9369,-1772,43151,23213,19938,2176,10588,-8412,52924,43170,9754,5539,12269,-6730,2106,1271,835,203,0,203,7848,13540,-5692,7976.0,8065.0,7949.0,8058.0,144310
2015-12-15,8511,8964,-453,47426,30226,17200,2291,10231,-7940,58228,49421,8807,5342,12613,-7271,2085,961,1124,163,8,155,7590,13582,-5992,8077.0,8137.0,8048.0,8066.0,139344
2015-12-16,5283,5372,-89,34699,16020,18679,2303,9944,-7641,42285,31336,10949,2860,7355,-4495,2049,392,1657,163,0,163,5072,7747,-2675,8180.0,8209.0,8112.0,8198.0,87705
2015-12-17,6210,5373,837,33953,14922,19031,2712,9709,-6997,42875,30004,12871,3849,7118,-3269,2652,271,2381,267,0,267,6768,7389,-621,8202.0,8303.0,8176.0,8281.0,144410
2015-12-18,6358,5986,372,32866,15861,17005,2807,9683,-6876,42031,31530,10501,4772,8251,-3479,2089,407,1682,163,156,7,7024,8814,-1790,8248.0,8319.0,8206.0,8231.0,145205
2015-12-21,6898,5109,1789,34881,16366,18515,2731,9793,-7062,44510,31268,13242,5967,9230,-3263,2401,265,2136,331,0,331,8699,9495,-796,8173.0,8283.0,8133.0,8280.0,137963
2015-12-22,7931,5529,2402,33940,16585,17355,2736,9697,-6961,44607,31811,12796,6598,10506,-3908,2173,141,2032,283,0,283,9054,10647,-1593,8257.0,8297.0,8220.0,8277.0,126517
2015-12-23,7098,6576,522,36155,15242,20913,2752,9518,-6766,46005,31336,14669,4077,7817,-3740,2033,93,1940,179,28,151,6289,7938,-1649,8301.0,8347.0,8267.0,8290.0,134900
2015-12-24,6485,7654,-1169,37116,14292,22824,2760,9536,-6776,46361,31482,14879,4818,8445,-3627,2229,83,2146,163,36,127,7210,8564,-1354,8346.0,8388.0,8293.0,8317.0,114489
2015-12-25,6519,7424,-905,37714,12783,24931,2765,9395,-6630,46998,29602,17396,5540,8298,-2758,2530,129,2401,195,0,195,8265,8427,-162,8335.0,8378.0,8306.0,8376.0,69641
2015-12-28,5681,7808,-2127,36743,12610,24133,2825,9371,-6546,45249,29789,15460,5614,9664,-4050,2214,122,2092,163,124,39,7991,9910,-1919,8370.0,8394.0,8349.0,8356.0,74401
2015-12-29,5841,7897,-2056,33661,14426,19235,2773,9540,-6767,42275,31863,10412,6523,12565,-6042,2174,110,2064,163,68,95,8860,12743,-3883,8321.0,8347.0,8263.0,8287.0,110566
2015-12-30,6139,7696,-1557,31801,16209,15592,2714,9680,-6966,40654,33585,7069,4182,12024,-7842,2100,244,1856,163,84,79,6445,12352,-5907,8313.0,8329.0,8226.0,8260.0,115891
2015-12-31,5018,7960,-2942,34551,14347,20204,2451,9626,-7175,42020,31933,10087,4423,12830,-8407,2043,218,1825,211,0,211,6677,13048,-6371,8240.0,8300.0,8234.0,8272.0,103781
2016-01-04,7545,9021,-1476,37169,19349,17820,2508,10062,-7554,47222,38432,8790,5885,14629,-8744,2063,1038,1025,163,76,87,8111,15743,-7632,8262.0,8294.0,8036.0,8075.0,191331
2016-01-05,6504,10199,-3695,38299,15467,22832,2247,10243,-7996,47050,35909,11141,7088,17297,-10209,2012,1140,872,163,188,-25,9263,18625,-9362,8099.0,8130.0,8011.0,8025.0,164756
2016-01-06,7477,9899,-2422,37669,17489,20180,2100,10621,-8521,47246,38009,9237,4410,13631,-9221,1446,1429,17,171,56,115,6027,15116,-9089,8038.0,8048.0,7901.0,7971.0,200598
2016-01-07,7890,9182,-1292,37011,19130,17881,2439,10869,-8430,47340,39181,8159,6007,17265,-11258,1551,1592,-41,267,0,267,7825,18857,-11032,7956.0,7971.0,7731.0,7799.0,246399
2016-01-08,8689,8749,-60,37318,20700,16618,2648,10270,-7622,48655,39719,8936,7457,19081,-11624,1749,1874,-125,211,4,207,9417,20959,-11542,7755.0,7884.0,7734.0,7868.0,182333
2016-01-11,8181,9324,-1143,40486,21207,19279,2704,10220,-7516,51371,40751,10620,8082,19100,-11018,1905,1833,72,227,0,227,10214,20933,-10719,7730.0,7793.0,7672.0,7740.0,184748
2016-01-12,7533,10783,-3250,42822,21988,20834,2603,10113,-7510,52958,42884,10074,9945,20724,-10779,2032,1790,242,163,88,75,12140,22602,-10462,7800.0,7808.0,7680.0,7709.0,176648
2016-01-13,8970,10914,-1944,44399,21033,23366,2645,9859,-7214,56014,41806,14208,7206,17315,-10109,2094,1556,538,187,8,179,9487,18879,-9392,7784.0,7849.0,7736.0,7806.0,188268
2016-01-14,8459,13702,-5243,46563,22915,23648,2595,10204,-7609,57617,46821,10796,5648,16807,-11159,1994,942,1052,307,0,307,7949,17749,-9800,7647.0,7724.0,7607.0,7716.0,171850
2016-01-15,9453,12383,-2930,46445,23234,23211,2693,10154,-7461,58591,45771,12820,5601,16794,-11193,2433,1406,1027,175,4,171,8209,18204,-9995,7801.0,7809.0,7636.0,7665.0,183418
2016-01-18,10680,10670,10,50908,25800,25108,2713,9915,-7202,64301,46385,17916,5212,15275,-10063,2563,558,2005,315,0,315,8090,15833,-7743,7513.0,7828.0,7503.0,7814.0,241486
2016-01-19,12751,8653,4098,49044,32106,16938,2971,9735,-6764,64766,50494,14272,5686,17796,-12110,2397,759,1638,163,100,63,8246,18655,-10409,7786.0,7868.0,7750.0,7867.0,165954
2016-01-20,4848,7437,-2589,36852,20380,16472,3058,9925,-6867,44758,37742,7016,1817,4818,-3001,1760,772,988,167,68,99,3744,5658,-1914,7797.0,7804.0,7673.0,7705.0,116624
2016-01-21,4708,8025,-3317,40147,17318,22829,2978,9975,-6997,47833,35318,12515,3561,4650,-1089,1796,624,1172,175,76,99,5532,5350,182,7659.0,7706.0,7601.0,7613.0,202230
2016-01-22,5040,8222,-3182,42547,18439,24108,2932,9765,-6833,50519,36426,14093,5593,4303,1290,2534,580,1954,219,0,219,8346,4883,3463,7730.0,7752.0,7641.0,7748.0,183045
2016-01-25,5103,7430,-2327,43176,19106,24070,2920,9249,-6329,51199,35785,15414,6528,6258,270,2148,326,1822,167,40,127,8843,6624,2219,7768.0,7881.0,7766.0,7833.0,145944
2016-01-26,6064,7328,-1264,41745,18239,23506,2988,9568,-6580,50797,35135,15662,7696,7176,520,1922,666,1256,167,88,79,9785,7930,1855,7784.0,7810.0,7745.0,7779.0,145032
2016-01-27,5746,9120,-3374,44270,17985,26285,2912,9473,-6561,52928,36578,16350,6616,4841,1775,2702,573,2129,291,0,291,9609,5414,4195,7850.0,7859.0,7778.0,7839.0,145619
2016-01-28,5620,7948,-2328,47519,17299,30220,2908,9288,-6380,56047,34535,21512,7174,5706,1468,2419,443,1976,275,0,275,9868,6149,3719,7800.0,7903.0,7793.0,7855.0,153244
2016-01-29,5336,7267,-1931,49900,18890,31010,3073,9078,-6005,58309,35235,23074,10374,7199,3175,2600,504,2096,407,0,407,13381,7703,5678,7841.0,8073.0,7820.0,8053.0,236477
2016-01-30,5275,9252,-3977,49293,19137,30156,3123,8658,-5535,57691,37047,20644,10573,8244,2329,2794,526,2268,167,16,151,13534,8786,4748,8103.0,8167.0,8091.0,8163.0,68665
2016-02-01,7222,7327,-105,44151,20681,23470,3098,8663,-5565,54471,36671,17800,9854,9717,137,2242,722,1520,167,40,127,12263,10479,1784,8131.0,8150.0,8067.0,8124.0,152839
2016-02-02,6605,7175,-570,43764,20052,23712,3014,8640,-5626,53383,35867,17516,10673,10560,113,2183,916,1267,191,4,187,13047,11480,1567,8079.0,8149.0,8061.0,8105.0,133729
2016-02-03,5820,6628,-808,44818,20827,23991,2706,8856,-6150,53344,36311,17033,4491,5037,-546,2030,1079,951,167,24,143,6688,6140,548,8026.0,8085.0,7993.0,8034.0,158007
2016-02-15,6352,6653,-301,51392,23818,27574,2550,9223,-6673,60294,39694,20600,5132,5549,-417,2596,587,2009,243,4,239,7971,6140,1831,7920.0,8068.0,7907.0,8049.0,132682
2016-02-16,7928,9288,-1360,54672,24394,30278,2608,9423,-6815,65208,43105,22103,8311,8181,130,3728,530,3198,511,0,511,12550,8711,3839,8080.0,8232.0,8077.0,8205.0,153558
2016-02-17,2895,6655,-3760,43968,13149,30819,2867,9955,-7088,49730,29759,19971,7300,4426,2874,2747,551,2196,183,44,139,10230,5021,5209,8232.0,8251.0,8193.0,8212.0,73251
2016-02-18,3883,7125,-3242,43442,13334,30108,2984,10255,-7271,50309,30714,19595,7748,5131,2617,2781,639,2142,183,248,-65,10712,6018,4694,8290.0,8332.0,8233.0,8284.0,123075
2016-02-19,3989,7605,-3616,45640,12571,33069,2847,10563,-7716,52476,30739,21737,8486,5235,3251,3617,626,2991,335,0,335,12438,5861,6577,8278.0,8318.0,8253.0,8304.0,93479
2016-02-22,5369,6120,-751,41676,13565,28111,2913,10846,-7933,49958,30531,19427,8065,6514,1551,3214,623,2591,187,12,175,11466,7149,4317,8289.0,8404.0,8261.0,8302.0,140771
2016-02-23,6316,6556,-240,44555,13859,30696,2946,11045,-8099,53817,31460,22357,9896,6439,3457,3951,592,3359,275,20,255,14122,7051,7071,8321.0,8331.0,8271.0,8318.0,109053
2016-02-24,5318,8360,-3042,45203,13249,31954,3105,11724,-8619,53626,33333,20293,6314,5048,1266,3463,625,2838,183,668,-485,9960,6341,3619,8300.0,8382.0,8216.0,8248.0,163799
2016-02-25,4625,10191,-5566,50145,12314,37831,2981,11971,-8990,57751,34476,23275,8568,5399,3169,4199,677,3522,535,0,535,13302,6076,7226,8287.0,8375.0,8271.0,8337.0,146795
2016-02-26,5048,8844,-3796,47308,13587,33721,2986,12089,-9103,55342,34520,20822,8975,6784,2191,4465,589,3876,183,248,-65,13623,7621,6002,8390.0,8416.0,8311.0,8391.0,139525
2016-03-01,6036,8668,-2632,49469,13355,36114,2950,12300,-9350,58455,34323,24132,10575,7320,3255,4728,637,4091,351,0,351,15654,7957,7697,8372.0,8484.0,8360.0,8448.0,136259
2016-03-02,6157,7930,-1773,47159,15461,31698,3072,12566,-9494,56388,35957,20431,8814,5990,2824,3828,743,3085,183,48,135,12825,6781,6044,8540.0,8575.0,8500.0,8517.0,130846
2016-03-03,7422,8368,-946,49202,14845,34357,2933,13169,-10236,59557,36382,23175,10849,6623,4226,3951,650,3301,235,0,235,15035,7273,7762,8530.0,8606.0,8517.0,8566.0,133529
2016-03-04,8051,8630,-579,49510,15065,34445,3006,13635,-10629,60567,37330,23237,12493,7863,4630,4272,668,3604,215,0,215,16980,8531,8449,8570.0,8618.0,8548.0,8602.0,124749
2016-03-07,7969,7946,23,51417,17168,34249,2875,14212,-11337,62261,39326,22935,13439,8839,4600,4251,847,3404,195,0,195,17885,9686,8199,8605.0,8685.0,8573.0,8605.0,128900
2016-03-08,8320,7368,952,54297,17498,36799,2788,15305,-12517,65405,40171,25234,15137,9079,6058,4922,769,4153,183,76,107,20242,9924,10318,8611.0,8620.0,8525.0,8614.0,136044
2016-03-09,7549,6639,910,55145,16802,38343,2696,16089,-13393,65390,39530,25860,10180,4672,5508,5099,1099,4000,183,80,103,15462,5851,9611,8613.0,8632.0,8555.0,8620.0,117377
2016-03-10,8168,8478,-310,53207,14823,38384,2661,16173,-13512,64036,39474,24562,9461,5309,4152,5176,1622,3554,194,64,130,14831,6995,7836,8629.0,8676.0,8601.0,8641.0,120396
2016-03-11,9524,7721,1803,53415,14114,39301,2654,16873,-14219,65593,38708,26885,11142,6359,4783,5699,1798,3901,294,0,294,17135,8157,8978,8618.0,8707.0,8608.0,8707.0,132707
2016-03-14,9781,7492,2289,53585,19630,33955,2746,16686,-13940,66112,43808,22304,10768,8082,2686,5196,2427,2769,182,132,50,16146,10641,5505,8727.0,8778.0,8725.0,8741.0,112139
2016-03-15,9976,9127,849,56632,22121,34511,2842,17986,-15144,69450,49234,20216,10725,8400,2325,4546,2444,2102,182,608,-426,15453,11452,4001,8739.0,8750.0,8578.0,8603.0,167109
2016-03-16,3952,9366,-5414,52747,11020,41727,2407,18425,-16018,59106,38811,20295,7603,4224,3379,2983,922,2061,182,572,-390,10768,5718,5050,8636.0,8705.0,8633.0,8691.0,64232
2016-03-17,4965,8676,-3711,52898,11787,41111,2315,19747,-17432,60178,40210,19968,7496,5001,2495,3037,1502,1535,182,620,-438,10715,7123,3592,8754.0,8819.0,8681.0,8698.0,165522
2016-03-18,5801,8675,-2874,52873,11930,40943,2236,19926,-17690,60910,40531,20379,8802,6178,2624,3328,1203,2125,182,556,-374,12312,7937,4375,8725.0,8779.0,8703.0,8763.0,124958
2016-03-21,6432,7626,-1194,53297,13836,39461,2112,20231,-18119,61841,41693,20148,10295,6741,3554,3091,1567,1524,182,644,-462,13568,8952,4616,8798.0,8810.0,8690.0,8745.0,118631
2016-03-22,6425,8760,-2335,57969,13150,44819,2094,20845,-18751,66488,42755,23733,12449,8366,4083,3216,824,2392,182,656,-474,15847,9846,6001,8775.0,8776.0,8660.0,8752.0,145545
2016-03-23,4988,8874,-3886,57632,12310,45322,1962,21378,-19416,64582,42562,22020,8915,6316,2599,3136,1359,1777,182,660,-478,12233,8335,3898,8761.0,8787.0,8698.0,8721.0,137212
2016-03-24,5562,8835,-3273,57575,11029,46546,1903,21578,-19675,65040,41442,23598,12360,8167,4193,3158,1283,1875,182,628,-446,15700,10078,5622,8685.0,8751.0,8627.0,8714.0,151791
2016-03-25,6066,8478,-2412,56855,11296,45559,1926,21948,-20022,64847,41722,23125,11992,9445,2547,3165,1788,1377,182,648,-466,15339,11881,3458,8727.0,8759.0,8671.0,8702.0,106496
2016-03-28,5605,8675,-3070,56597,11757,44840,1888,22263,-20375,64090,42695,21395,12839,10513,2326,3174,2028,1146,182,652,-470,16195,13193,3002,8720.0,8733.0,8653.0,8683.0,108424
2016-03-29,5814,10663,-4849,57747,14644,43103,1994,22927,-20933,65555,48234,17321,12980,11956,1024,3108,2027,1081,182,588,-406,16270,14571,1699,8682.0,8697.0,8564.0,8600.0,158070
2016-03-30,5434,10190,-4756,65493,11820,53673,2044,23061,-21017,72971,45071,27900,13434,7935,5499,3386,1634,1752,182,424,-242,17002,9993,7009,8645.0,8747.0,8626.0,8740.0,148145
2016-03-31,5476,9799,-4323,61021,12406,48615,1747,24113,-22366,68244,46318,21926,12118,9688,2430,3181,2323,858,182,704,-522,15481,12715,2766,8784.0,8815.0,8691.0,8715.0,166161
2016-04-01,6400,9252,-2852,59968,13561,46407,1694,24447,-22753,68062,47260,20802,11832,11131,701,3044,2801,243,182,668,-486,15058,14600,458,8670.0,8694.0,8598.0,8629.0,156482
2016-04-06,6508,9228,-2720,57373,18669,38704,1490,25096,-23606,65371,52993,12378,9062,11849,-2787,3060,4184,-1124,182,592,-410,12304,16625,-4321,8591.0,8599.0,8453.0,8460.0,156407
2016-04-07,6269,10141,-3872,60068,17584,42484,1504,24331,-22827,67841,52056,15785,10023,10654,-631,3084,2629,455,182,528,-346,13289,13811,-522,8470.0,8493.0,8381.0,8438.0,152741
2016-04-08,6729,9663,-2934,61977,16238,45739,1593,24275,-22682,70299,50176,20123,13045,10168,2877,3150,2079,1071,182,224,-42,16377,12471,3906,8388.0,8500.0,8375.0,8484.0,141629
2016-04-11,6585,10125,-3540,64737,16468,48269,1524,24159,-22635,72846,50752,22094,14098,10520,3578,3435,1534,1901,182,80,102,17715,12134,5581,8456.0,8530.0,8415.0,8514.0,130911
2016-04-12,6735,9997,-3262,65554,16668,48886,1471,24440,-22969,73760,51105,22655,15063,11233,3830,3188,1418,1770,182,128,54,18433,12779,5654,8541.0,8584.0,8468.0,8495.0,148275
2016-04-13,8742,10143,-1401,68473,16807,51666,1348,24971,-23623,78563,51921,26642,18312,10651,7661,3866,1586,2280,182,80,102,22360,12317,10043,8542.0,8644.0,8529.0,8638.0,147192
2016-04-14,11585,10487,1098,66428,19217,47211,1318,25251,-23933,79331,54955,24376,19468,12853,6615,3349,1858,1491,182,188,-6,22999,14899,8100,8705.0,8724.0,8645.0,8661.0,119974
2016-04-15,12244,11654,590,68815,19088,49727,1390,25530,-24140,82449,56272,26177,22152,13683,8469,3758,1243,2515,182,80,102,26092,15006,11086,8620.0,8719.0,8591.0,8716.0,136854
2016-04-18,12016,9679,2337,66326,23188,43138,1646,25616,-23970,79988,58483,21505,15988,9439,6549,3314,1953,1361,194,204,-10,19496,11596,7900,8651.0,8684.0,8630.0,8645.0,111226
2016-04-19,12325,10008,2317,69857,28555,41302,1667,26052,-24385,83849,64615,19234,15132,10213,4919,3421,2759,662,182,532,-350,18735,13504,5231,8700.0,8748.0,8598.0,8636.0,158491
2016-04-20,5303,7730,-2427,59416,18844,40572,1581,26691,-25110,66300,53265,13035,5299,7808,-2509,3194,1266,1928,166,700,-534,8659,9774,-1115,8657.0,8684.0,8498.0,8519.0,105896
2016-04-21,5769,10063,-4294,65896,15728,50168,1599,26593,-24994,73264,52384,20880,8632,5966,2666,3146,961,2185,166,624,-458,11944,7551,4393,8513.0,8535.0,8455.0,8530.0,121720
2016-04-22,5867,9946,-4079,66811,15075,51736,1781,26551,-24770,74459,51572,22887,9204,8037,1167,3144,1178,1966,166,448,-282,12514,9663,2851,8513.0,8560.0,8461.0,8498.0,150062
2016-04-25,5942,11913,-5971,67925,12946,54979,1866,26496,-24630,75733,51355,24378,11518,8692,2826,3549,667,2882,166,452,-286,15233,9811,5422,8519.0,8540.0,8477.0,8527.0,98787
2016-04-26,6162,13686,-7524,68650,12109,56541,1842,26196,-24354,76654,51991,24663,11920,10479,1441,3679,726,2953,166,340,-174,15765,11545,4220,8533.0,8619.0,8523.0,8573.0,135704
2016-04-27,5091,10915,-5824,68071,12414,55657,1813,26323,-24510,74975,49652,25323,10901,8888,2013,3704,683,3021,166,400,-234,14771,9971,4800,8560.0,8590.0,8506.0,8557.0,116757
2016-04-28,5690,7435,-1745,65561,26086,39475,1730,26947,-25217,72981,60468,12513,9145,13825,-4680,3178,1980,1198,166,504,-338,12489,16309,-3820,8586.0,8599.0,8408.0,8417.0,190019
2016-04-29,7214,6490,724,67338,30443,36895,1487,27289,-25802,76039,64222,11817,10519,15582,-5063,3206,1634,1572,166,456,-290,13891,17672,-3781,8375.0,8400.0,8303.0,8309.0,132260
2016-05-03,8150,6023,2127,63916,30013,33903,1503,27617,-26114,73569,63653,9916,11712,18076,-6364,3259,1540,1719,166,412,-246,15137,20028,-4891,8319.0,8330.0,8220.0,8259.0,123157
2016-05-04,9311,6118,3193,61236,29936,31300,1489,27863,-26374,72036,63917,8119,10198,17975,-7777,3292,1396,1896,166,364,-198,13656,19735,-6079,8238.0,8257.0,8105.0,8177.0,176592
2016-05-05,11195,5476,5719,57933,33427,24506,1871,27115,-25244,70999,66018,4981,9613,19133,-9520,3430,1903,1527,166,316,-150,13209,21352,-8143,8160.0,8181.0,8095.0,8142.0,137990
2016-05-06,9904,6179,3725,57901,31224,26677,2197,26515,-24318,70002,63918,6084,10024,19411,-9387,3220,1834,1386,166,292,-126,13410,21537,-8127,8118.0,8140.0,8061.0,8102.0,132563
2016-05-09,9827,6139,3688,57720,29439,28281,2380,25936,-23556,69927,61514,8413,10769,19438,-8669,3060,2265,795,166,312,-146,13995,22015,-8020,8141.0,8160.0,8065.0,8114.0,122435
2016-05-10,10084,6584,3500,55757,28378,27379,2476,25068,-22592,68317,60030,8287,11172,20123,-8951,3121,2144,977,166,228,-62,14459,22495,-8036,8116.0,8180.0,8057.0,8153.0,151146
2016-05-11,11782,6089,5693,53949,31149,22800,2718,23874,-21156,68449,61112,7337,7790,17293,-9503,3047,2276,771,166,292,-126,11003,19861,-8858,8177.0,8192.0,8081.0,8125.0,152178
2016-05-12,9651,7320,2331,55911,31385,24526,2718,23195,-20477,68280,61900,6380,5957,16902,-10945,2739,2042,697,166,264,-98,8862,19208,-10346,8096.0,8155.0,8066.0,8084.0,138711
2016-05-13,8633,7814,819,62156,33400,28756,2867,23056,-20189,73656,64270,9386,5446,15555,-10109,2768,1861,907,166,200,-34,8380,17616,-9236,8067.0,8075.0,7953.0,8019.0,170540
2016-05-16,7580,8447,-867,64941,32976,31965,2905,21917,-19012,75426,63340,12086,6302,14777,-8475,2952,1472,1480,380,430,-50,9634,16679,-7045,8021.0,8085.0,7988.0,8062.0,132897
2016-05-17,8253,8138,115,66956,37758,29198,2926,20942,-18016,78135,66838,11297,8088,14844,-6756,3434,1226,2208,450,528,-78,11972,16598,-4626,8076.0,8152.0,8020.0,8150.0,164654
2016-05-18,3616,4981,-1365,53889,22129,31760,2966,20512,-17546,60471,47622,12849,5230,7361,-2131,2912,959,1953,142,336,-194,8284,8656,-372,8093.0,8153.0,8056.0,8148.0,77042
2016-05-19,4327,4869,-542,55052,26287,28765,3084,20642,-17558,62463,51798,10665,5598,10410,-4812,2922,1348,1574,142,556,-414,8662,12314,-3652,8118.0,8130.0,8006.0,8034.0,142629
2016-05-20,4989,7548,-2559,59362,22060,37302,3092,20536,-17444,67443,50144,17299,9279,8581,698,3259,1066,2193,142,360,-218,12680,10007,2673,8035.0,8125.0,8023.0,8104.0,161767
2016-05-23,6332,6791,-459,59092,21085,38007,3310,19168,-15858,68734,47044,21690,12004,9421,2583,3370,984,2386,142,48,94,15516,10453,5063,8121.0,8355.0,8051.0,8346.0,210720
2016-05-24,6107,6317,-210,52521,21767,30754,3493,19040,-15547,62121,47124,14997,8986,9636,-650,2849,1336,1513,142,172,-30,11977,11144,833,8329.0,8345.0,8276.0,8283.0,101231
